"","WT.U.1","WT.U.2","WT.U.3","KO.U.1","KO.U.2","KO.U.3","WT.I.1","WT.I.2","WT.I.3","KO.I.1","KO.I.2","KO.I.3"
"1421843_at",5.18923141573227,5.62381307688959,5.56855138146578,5.59195320614845,6.09041979485646,5.56843761683094,5.69161671591077,5.80925763122257,5.42368778416999,5.73414242053133,5.79667012680142,5.4421558162962
"1451798_at",3.97812142522446,3.71461528059195,4.01147302493122,3.77694858588293,3.85549188353898,3.7439151292204,4.98789669709199,5.32334632355869,4.54213121082523,3.86051722355804,4.03419587200999,3.90646659722661
"1416295_a_at",5.55273938447269,4.82457588721697,4.86621610810056,4.94471684318209,4.96919105288458,5.1882774300919,7.29316979874966,6.99630580872364,6.86619239635719,5.93578581057304,6.28206056285023,5.9090646360332
"1449864_at",4.2352888079052,4.46883527888601,4.40421406367118,4.42682313667625,4.01680363660259,4.29586663633151,4.10301034838529,4.24248958739774,4.08804690677781,4.09438095136872,4.28600158706095,4.37055028358517
"1447858_x_at",6.02501973192127,6.04930670662036,5.71889296969528,6.10450529521784,5.64543130930414,5.78636798475739,5.84766677220986,5.69819544397763,5.71487659364172,6.13230522636047,5.85786147733001,5.79699314456283
"1450297_at",3.83038335884218,3.73312888355778,3.64813127315587,3.49398009377598,3.81826146390773,3.86193030888222,4.8005395400269,4.97044364516511,5.70930817682135,3.91925507696238,4.03978814736932,3.86921126907717
"1452416_at",7.03509051572997,6.75516548391853,6.78710935589087,6.94931754545357,6.68052303104271,6.88271569244507,7.00839392635857,6.95983538406932,7.25044342386568,6.87463256070251,6.88695390719684,7.09025310643083
"1437303_at",8.40058426359776,8.03601962805386,8.1649737173155,8.31440506775013,8.43971359066143,8.43817692898117,8.01986277955965,7.96704426069798,8.44178896304185,8.82348183714281,8.77070778316465,8.7529301708073
"1448575_at",5.0084580964505,4.79125486323843,4.6399085439947,4.67191744305347,4.86083910207707,4.62532526619948,5.56548608828326,5.42967891690659,5.14761829824156,4.96715381624519,5.00879941078877,4.9588079435337
"1422546_at",8.17690338632771,7.99023898590326,8.36181240555268,8.0763629851362,8.13171098910309,8.32434857590017,7.94566871670146,8.02394862849787,8.6112399798566,8.37324184541974,8.35258492360679,8.61107382296375
"1434357_a_at",4.32493606710525,4.37061154644003,4.8066384202614,4.11578823383678,4.59847258116094,4.8276645815429,4.4422483076177,4.61599810860172,4.36541370831614,4.24158762406672,4.35373309852862,4.20790144974821
"1439252_at",5.61883999461517,6.18389564826282,5.68668755621015,6.37533487682429,5.91896211780754,5.82700131290615,5.74712657723399,5.68897603777887,5.60026472415507,5.4954346124887,5.75579847091125,5.85783328597177
"1422053_at",8.83642746765571,8.69441628649267,8.46925837841076,8.474359334483,8.29154435292559,8.46311680660808,8.20954804271978,8.21681276481193,9.64026981000181,8.12989101347907,8.25500892555997,8.38290598491848
"1442073_at",8.11129548373209,8.02687641136166,8.05628512621528,7.79720727354125,8.36391065380107,8.13359323449464,8.28139125509867,8.35329744125643,8.23231258324518,8.30986139460586,8.25355756584404,8.23322011847506
"1418110_a_at",6.88540660241865,6.64340858756446,6.71261153098336,6.7843580026324,6.62236775974499,6.79309162892223,7.15114133818037,6.90558125773194,7.03782340409365,7.02630987342393,6.84963460571668,7.0535965113536
"1450225_at",5.4178813319373,5.49051490732993,5.38610215509724,5.14199459244578,5.22334420669717,5.31258009796197,5.22394747696196,5.3492562096433,5.11736896439081,5.2572254002273,5.40020229929088,5.15082872465694
"1439268_x_at",11.3110502387969,11.277491962268,11.2417053286763,11.1857371365347,11.3842164609377,11.2507105558496,11.420976000739,11.5943113622936,11.6201266041129,11.5523868657787,11.5015947510845,11.465568817342
"1444709_at",5.16454887253734,4.71859597740885,5.07804242941801,5.00796010723744,5.28048186503297,5.34390860078491,5.1696025269514,5.31140892460855,5.24967010992594,5.0828797182793,5.15396463354693,5.01494703750187
"1431229_at",6.17972592142875,6.87670582921615,7.06129969340686,6.88442042108419,7.23359915195727,7.16336408253681,6.978217790447,7.09250537952759,6.89980220848515,6.79778313026817,6.79999358714679,6.7980036968241
"1448436_a_at",8.13190439257262,7.95396822693452,7.91246995897694,7.9010091244126,7.83387816791162,7.99576809130132,9.20865759779339,8.83464476589615,9.04474950591736,8.24916376103149,8.51631566190056,8.39339550012249
"1421173_at",4.23392808530497,4.01054668941219,4.1596332793908,3.855699589322,4.27085978224063,4.11626399680938,4.14207885983465,3.98648150952438,4.273121045957,3.84735560175622,4.30091745183419,3.96183032885845
"1427381_at",4.9555760999101,4.8415074100114,5.00599189923861,4.71944725629686,4.76516156147284,4.61336789106183,6.26155311389693,6.29350990986292,6.01893932375384,5.04131367287864,5.26513315485588,5.14327592523727
"1441429_at",7.82386333509299,7.45548800915111,7.20621371909454,7.43434070794294,7.54794320308065,7.38650925863848,7.61508499772629,7.16482006739747,7.51201369257665,7.7504974366591,7.48244230724416,7.65605596926742
"1426298_at",7.09184950701911,6.76412739344718,7.02629115849965,6.86875037304298,7.05133899760614,6.85635713798238,7.00347468108105,7.14043563679266,7.09470005969487,6.97037020276443,7.14748096006256,7.10270414784376
"1421322_a_at",7.15066607365367,6.88123174625338,6.97902775204838,7.09037340719837,6.63787903583408,6.86397339227737,8.23158171281796,8.13009009066542,8.51476532884353,7.89952475029307,7.89064151437563,7.77015472294745
"1450723_at",6.88318964685535,6.59011750803264,6.64445574070848,6.53256603850852,6.61125742616151,6.43540890294342,6.96307886923853,6.45145951539197,6.7399454887151,6.73817777438479,6.85819100450601,6.79651553432888
"1440582_at",4.96628276522345,4.57824270029869,4.98970858414588,4.26852161615439,4.82758530726875,4.95490472519741,4.65866421676199,4.8054522833727,4.78171909767886,4.78268999759167,4.56264347769999,4.81238318085562
"1456498_at",6.22685896322477,5.87298263256959,6.02543510809648,5.30467594917496,6.22195965653577,5.97333223609645,5.86581910568408,5.99602798146421,6.36675042930845,6.27596335975675,6.5830235694295,6.43037462487359
"1435560_at",5.63011122460383,5.1250190102292,5.31119341104546,5.38431265596906,5.38784264635926,5.28271989142125,5.84031260851523,5.82306501435838,5.76394932980206,5.44170616226525,5.59510318305702,5.33347919098596
"1422046_at",5.44205239303811,5.52965267004324,5.53724148220276,5.52695407452245,5.68822948625408,5.61372653920039,5.84658036969436,5.92737635597473,6.10250835497669,5.85364837241994,6.1394560895761,5.93165275943037
"1450678_at",5.93529184517057,5.70390008305265,5.6453758266552,5.87430670639101,5.81418823245805,6.00423700289874,6.8372700697756,6.3495916243731,6.34324851519937,6.20081327089525,6.25565033625115,6.26127182089993
"1430997_at",7.48087130095667,6.78982387689366,7.31147188814523,6.74652906371057,7.37399207445305,7.09973787238237,7.20753371592639,7.09408736013962,8.06360305882099,7.97640156165744,7.8497488286725,7.85749857294612
"1430833_at",3.58178802460287,3.67149748223481,3.34473971686219,3.35562527045484,3.46304777871626,3.37644816293903,3.61528257495471,3.55952961092812,3.32460712877811,3.38798860771618,3.61471161949052,3.36211533756994
"1441417_at",4.71302107429271,4.56147540703775,4.55680085676231,4.18203231669226,4.90913700614884,4.77435695288525,4.5541874262088,4.63568614916955,4.6349232150845,4.7922624709138,4.78757074060104,4.84165940455697
"1417413_at",4.72613121171827,5.29757467653689,4.83610851226529,4.86400231689102,4.6059036124796,4.95384536604389,4.93474519342946,5.02970432947242,4.62771243569934,5.08891460728852,5.00409308954653,4.74481264584724
"1417279_at",10.2181818969527,10.8976313890869,10.953698319827,10.9220723500843,10.9222716079447,10.8606341436411,10.9755342881224,10.9049267791391,10.6237416077315,10.5497094532487,10.7151291243374,10.6340039761117
"1452338_s_at",8.48852670364159,8.18287411508428,8.45370020320595,8.25515869509073,8.38417467988526,8.50306068924391,8.37172720432282,8.21430933645344,8.49724676794921,8.58884800908664,8.50325508687284,8.53849261224998
"1422222_at",4.71812098461318,4.84592515626731,4.94681843921447,5.13903015698429,4.66761910698179,5.07340970766539,4.79966715850393,4.86419119361196,5.05589681551053,5.39992157557199,4.63820603061869,4.85319299904267
"1421106_at",5.05125560028571,5.23104556242169,5.38147097630156,5.41085215543946,5.62049391943168,5.60440583038672,5.64804637645015,5.6248213536583,5.31714830932651,5.46294141588988,5.51928689164492,5.08236965026271
"1426431_at",7.0742492772917,7.0862137358917,6.99548486340257,7.2604148515502,6.90595089210361,6.92507698334384,6.93279341183225,6.87117414888262,7.16276599313697,7.28095199410387,7.15896285166352,7.15021143667252
"1433804_at",9.11440394514656,9.07818627326978,9.14257816190634,8.90125145730875,8.91346723557315,8.90742247309555,8.78688597345225,8.83396472707681,9.51784035832114,9.34501446099259,9.33735525451471,9.37300485289483
"1421065_at",7.32524340876821,7.51711782170451,7.7461144394428,7.65018023421704,7.71382895711315,7.80167922484933,7.92883532310982,7.85996015940573,7.74033886070598,7.39801696755003,7.67702878774456,7.69331168009366
"1434466_at",8.52687720709633,8.4125436258822,8.61959348021829,8.34829170622498,8.48989583109367,8.44405438867493,8.39385536744482,8.33880284014925,8.67247392698579,8.52868915789959,8.61653332089359,8.62534566887628
"1418409_at",7.00940372304176,6.82043160591086,7.10235458905818,7.10476785918349,6.92915600165525,6.97647116715076,7.00007233571343,6.97141109968452,7.07517555689334,6.78908585340966,6.81977958653928,7.04267327352052
"1415899_at",6.76293485234254,7.24800755231759,7.15149971382927,6.96569892641058,6.59562765934463,6.68293904842899,6.75859938528796,7.03033931734305,7.12547912671364,7.35693497558545,7.26530887180426,6.74122243719903
"1423018_at",5.15483427509902,5.54688468348645,5.47150320834487,5.28176505308503,5.51031358764857,5.53313705553415,5.46965663508954,5.2475462195901,5.2469784510368,5.18686650992781,5.31022855305568,5.31270987084793
"1422255_at",6.85867992012154,7.3034189128059,7.38093679550088,7.4781877218879,7.3818697032865,7.29225260034855,7.24168173326627,7.10228616548221,7.14800497518162,7.08679555287258,7.08331379025601,6.99550088203943
"1417680_at",7.43478088953598,7.10450358597961,7.43267305173771,7.07660049980935,7.37215660924508,7.43341059847113,7.65243274600507,7.54046848803649,7.45541749268498,7.23505467681111,7.62336452082217,7.67680101103916
"1425885_a_at",6.00987052318961,6.66789356994496,6.47037891061648,6.13068797703498,6.4731656873698,6.41107088472706,6.35611456521142,6.25435349061226,6.33708409955469,6.26749319229378,6.12903355228355,6.22976106647225
"1421790_a_at",6.82370829192279,7.53159249956699,7.359134176557,7.60225568782074,7.33866123914615,7.41696755279506,7.53375446075308,7.08758074532283,7.17437003028979,6.92326467496047,7.08250384938424,7.25700624231769
"1456965_at",5.8019959874302,6.60420982115812,5.82282308494157,6.30029825264873,6.02620739806854,6.05618547973864,6.03148977631947,5.88012514164721,5.80876384209856,6.08323472417827,5.89736279959349,5.96808072656745
"1446556_at",5.96491383130403,5.51538656417001,5.83607258631593,5.75468763028125,5.9667247629371,5.68379443912662,5.78473736771967,5.59281881605909,5.89340312863061,5.84697353500806,5.91735510706868,5.66106705159042
"1422834_at",10.889060049439,11.0337790484708,11.0915457471359,11.017890567064,11.0563548019123,11.0302921177479,10.9220903222289,10.9327183040885,11.1706019088386,11.18659731897,11.1951240182194,11.2049939412972
"1444336_at",4.07269339384546,4.10182063241589,4.27449350441743,3.89968813266979,4.19204290423763,3.96225086886161,4.17667924536505,4.00063261962513,3.7902420915462,4.20328988158096,4.38812910906909,4.30604230937485
"1450712_at",8.77507281486649,8.65530564167126,9.0316229719381,8.67103803318726,8.804073956408,8.80164980150491,8.62787286991855,8.78907438993125,8.82719118955956,9.13831426967044,9.02392184663866,9.02931320610756
"1457018_at",8.02244153944211,7.77292239979393,7.95717917977107,7.49244986292043,8.20718843904572,7.96457908862926,7.89725986657586,8.1050179557053,7.79767393906266,8.02910789172671,7.92805571169746,7.9697028224298
"1421401_at",4.62590071793461,5.14625322316468,4.53939042077098,4.34952884517734,4.75190490092043,4.66212641597048,4.76080574681477,4.40498128498086,4.55823573370065,4.89948406483056,4.56787847271986,4.79296231682726
"1459826_at",4.24486227783402,4.14222793763282,4.49900601261657,4.12294603428674,4.3174472374843,4.58353946887082,4.14960376988497,4.37948357533733,4.32869978487627,4.27491628305344,4.4090919901313,4.35274328187152
"1421518_at",5.58217937952335,6.01654342829832,5.79497658366597,6.23018787457393,5.50100989747038,5.62313908880597,5.87437849644618,5.79615468403517,5.81911353993166,5.98023316214247,5.56582222219944,5.54337057715205
"1421342_at",6.63428570821852,6.35774887553906,6.69438813989159,6.09251308133135,6.75546480279679,6.37099744122355,6.37533487682429,6.30068420973956,6.85799525784548,6.51446196584995,6.67732138456531,6.48546546949932
"1423590_at",5.26868358727035,5.29067258554226,5.14313871165728,5.45766671202231,5.15528071796384,5.1384506403444,5.55426604773685,5.54672483739221,5.55820949527265,5.37380977938665,5.51294556414245,5.46345267503536
"1449379_at",8.10297856460591,8.00395473874767,7.89936887977149,7.92157348698143,7.78509724950236,7.89463385602437,7.63387973879065,7.62631065269009,7.64865810083256,7.58340555205713,7.77099396758707,7.69992334992376
"1427040_at",7.70103398586917,7.34861386439052,7.50756865715736,7.44176142279242,7.63141579396867,7.4449294104555,7.85622025880913,7.85221190191391,7.80585809568755,7.6854228530628,7.73485664649204,7.48963497619725
"1453193_s_at",4.58476903466141,4.49778674841325,4.19726011258877,4.65201778377434,4.15674872100548,4.38398653265431,4.11322398567301,4.30872279795239,4.32469264634722,4.39203835873582,4.11322398567301,4.36891660543176
"1447853_x_at",7.06962264282788,6.47652084918154,6.6666626001073,6.40016111513116,6.64771306151991,6.63699216489537,6.15124328552774,6.44159658874013,7.05219037485165,7.05892307051791,6.81011144048613,6.93509894394326
"1429062_at",5.84201366302324,5.72719911719101,6.06110385066756,5.29766705026933,6.09953792834301,6.00607262112609,5.98310385991633,6.06530887811832,6.16624371388717,5.95992129760524,6.14872990602531,5.98323111419772
"1450108_at",7.24492872215991,8.15644829649586,8.10241813616833,8.21291412517005,8.09480766161096,7.98144956657812,8.04225591548725,7.99591869125825,7.80042178086219,7.68336858253284,7.66916510059872,7.96206568398299
"1423995_at",10.3658602625433,9.97896773896986,10.228444789695,9.86760519311903,10.1146490187844,10.1950682121882,9.83281342068405,9.78763414305428,10.4269214851767,10.3956127990552,10.4507741946935,10.3828147309376
"1424747_at",5.05594427346452,5.47379442382252,5.70671659453747,5.29313757238152,5.2394518988248,5.15249140824693,5.43829085315736,5.18497216435223,4.8289614061466,5.38386964395224,5.18957408595386,4.90063953776287
"1454107_a_at",6.71671688797503,6.36061914563632,6.8811948422098,6.29691691166781,6.76833130193302,6.52827171965267,6.36926002163643,6.40518368150688,7.09171854738957,7.12045383432133,6.86906649097745,7.24743293365297
"1420375_at",10.224316896817,10.4643410277211,10.2565856836709,10.4507319237744,10.2210747080944,10.2540339443902,10.2380804123419,10.1929240525424,10.3834790229983,10.4031826868782,10.458219009258,10.4525684044209
"1450074_at",8.05399801277531,7.63430451540867,7.96778317008993,7.7359088964181,7.96441761993435,7.87177307740909,7.73285616476026,7.75555350704951,8.227995594027,8.17755641140622,8.11372148335075,8.2726004438012
"1418431_at",10.2929206638512,10.2515967571502,10.3526093272009,10.0050583353969,10.4119725348864,10.1757732528619,10.1769974209695,10.1930916991043,10.7385548216223,10.6681580168181,10.5961244735115,10.5580454471665
"1450804_at",7.26089841235358,7.25838107836455,7.73849192115831,7.24878308175366,7.64662206281695,7.60149986198126,7.6318431202361,7.60681198870443,7.70090008112277,7.52327486751665,7.57419919416446,7.46811183508538
"1450500_at",5.95442224966733,5.65793925666711,6.20262645231337,5.83226049253693,6.06944921979442,5.85135286727913,6.18861900310959,5.94434357028345,5.715646553831,5.73218378588963,5.75570550828232,5.69765437184322
